"","FacID","unitID","Facility.Name","State","uID"
"531",1047,"3","Lansing","IA","1047.3"
"532",1047,"4","Lansing","IA","1047.4"
"533",7155,"**1","Lime Creek","IA","7155...1"
"534",7155,"**2","Lime Creek","IA","7155...2"
"535",6664,"101","Louisa","IA","6664.101"
"536",1048,"2","Milton L Kapp","IA","1048.2"
"537",1167,"8","Muscatine","IA","1167.8"
"538",1167,"9","Muscatine","IA","1167.9"
"539",6254,"1","Ottumwa","IA","6254.1"
"540",1175,"6","Pella","IA","1175.6"
"541",1175,"7","Pella","IA","1175.7"
"542",1175,"8","Pella","IA","1175.8"
"543",7145,"3","Pleasant Hill Energy Center","IA","7145.3"
"544",1073,"3","Prairie Creek","IA","1073.3"
"545",1073,"4","Prairie Creek","IA","1073.4"
"546",1081,"9","Riverside (1081)","IA","1081.9"
"547",1058,"2","Sixth Street","IA","1058.2"
"548",1058,"3","Sixth Street","IA","1058.3"
"549",1058,"4","Sixth Street","IA","1058.4"
"550",1058,"5","Sixth Street","IA","1058.5"
"551",1131,"7","Streeter Station","IA","1131.7"
"552",1077,"1","Sutherland","IA","1077.1"
"553",1077,"2","Sutherland","IA","1077.2"
"554",1077,"3","Sutherland","IA","1077.3"
"555",1082,"1","Walter Scott Jr. Energy Center","IA","1082.1"
"556",1082,"2","Walter Scott Jr. Energy Center","IA","1082.2"
"557",1082,"3","Walter Scott Jr. Energy Center","IA","1082.3"
"558",7456,"1","Rathdrum Combustion Turbine Project","ID","7456.1"
"559",7456,"2","Rathdrum Combustion Turbine Project","ID","7456.2"
"560",889,"1","Baldwin Energy Complex","IL","889.1"
"561",889,"2","Baldwin Energy Complex","IL","889.2"
"562",889,"3","Baldwin Energy Complex","IL","889.3"
"563",861,"1","Coffeen","IL","861.1"
"564",861,"2","Coffeen","IL","861.2"
"565",6025,"1","Collins Station","IL","6025.1"
"566",6025,"2","Collins Station","IL","6025.2"
"567",6025,"3","Collins Station","IL","6025.3"
"568",6025,"4","Collins Station","IL","6025.4"
"569",6025,"5","Collins Station","IL","6025.5"
"570",867,"7","Crawford","IL","867.7"
"571",867,"8","Crawford","IL","867.8"
"572",963,"31","Dallman","IL","963.31"
"573",963,"32","Dallman","IL","963.32"
"574",963,"33","Dallman","IL","963.33"
"575",6016,"1","Duck Creek","IL","6016.1"
"576",856,"1","E D Edwards","IL","856.1"
"577",856,"2","E D Edwards","IL","856.2"
"578",856,"3","E D Edwards","IL","856.3"
"579",55199,"1","Elwood Energy Facility","IL","55199.1"
"580",55199,"2","Elwood Energy Facility","IL","55199.2"
"581",55199,"3","Elwood Energy Facility","IL","55199.3"
"582",55199,"4","Elwood Energy Facility","IL","55199.4"
"583",886,"19","Fisk","IL","886.19"
"584",862,"7","Grand Tower Energy Center, LLC","IL","862.7"
"585",862,"8","Grand Tower Energy Center, LLC","IL","862.8"
"586",862,"9","Grand Tower Energy Center, LLC","IL","862.9"
"587",891,"1","Havana","IL","891.1"
"588",891,"2","Havana","IL","891.2"
"589",891,"3","Havana","IL","891.3"
"590",891,"4","Havana","IL","891.4"
"591",891,"5","Havana","IL","891.5"
"592",891,"6","Havana","IL","891.6"
"593",891,"7","Havana","IL","891.7"
"594",891,"8","Havana","IL","891.8"
"595",891,"9","Havana","IL","891.9"
"596",892,"1","Hennepin Power Station","IL","892.1"
"597",892,"2","Hennepin Power Station","IL","892.2"
"598",863,"5","Hutsonville","IL","863.5"
"599",863,"6","Hutsonville","IL","863.6"
"600",7425,"1","Interstate","IL","7425.1"
"601",384,"71","Joliet 29","IL","384.71"
"602",384,"72","Joliet 29","IL","384.72"
"603",384,"81","Joliet 29","IL","384.81"
"604",384,"82","Joliet 29","IL","384.82"
"605",874,"5","Joliet 9","IL","874.5"
"606",887,"1","Joppa Steam","IL","887.1"
"607",887,"2","Joppa Steam","IL","887.2"
"608",887,"3","Joppa Steam","IL","887.3"
"609",887,"4","Joppa Steam","IL","887.4"
"610",887,"5","Joppa Steam","IL","887.5"
"611",887,"6","Joppa Steam","IL","887.6"
"612",876,"1","Kincaid Generating Station","IL","876.1"
"613",876,"2","Kincaid Generating Station","IL","876.2"
"614",964,"7","Lakeside","IL","964.7"
"615",964,"8","Lakeside","IL","964.8"
"616",976,"1","Marion","IL","976.1"
"617",976,"2","Marion","IL","976.2"
"618",976,"3","Marion","IL","976.3"
"619",976,"4","Marion","IL","976.4"
"620",864,"1","Meredosia","IL","864.1"
"621",864,"2","Meredosia","IL","864.2"
"622",864,"3","Meredosia","IL","864.3"
"623",864,"4","Meredosia","IL","864.4"
"624",864,"5","Meredosia","IL","864.5"
"625",864,"6","Meredosia","IL","864.6"
"626",6017,"1","Newton","IL","6017.1"
"627",6017,"2","Newton","IL","6017.2"
"628",879,"51","Powerton","IL","879.51"
"629",879,"52","Powerton","IL","879.52"
"630",879,"61","Powerton","IL","879.61"
"631",879,"62","Powerton","IL","879.62"
"632",55109,"T1","Rocky Road Power, LLC","IL","55109.T1"
"633",55109,"T2","Rocky Road Power, LLC","IL","55109.T2"
"634",55109,"T3","Rocky Road Power, LLC","IL","55109.T3"
"635",7760,"1","Tilton Power Station","IL","7760.1"
"636",7760,"2","Tilton Power Station","IL","7760.2"
"637",7760,"3","Tilton Power Station","IL","7760.3"
"638",7760,"4","Tilton Power Station","IL","7760.4"
"639",913,"1","Venice","IL","913.1"
"640",913,"2","Venice","IL","913.2"
"641",913,"3","Venice","IL","913.3"
"642",913,"4","Venice","IL","913.4"
"643",913,"5","Venice","IL","913.5"
"644",913,"6","Venice","IL","913.6"
"645",913,"7","Venice","IL","913.7"
"646",913,"8","Venice","IL","913.8"
"647",897,"1","Vermilion Power Station","IL","897.1"
"648",897,"2","Vermilion Power Station","IL","897.2"
"649",883,"17","Waukegan","IL","883.17"
"650",883,"7","Waukegan","IL","883.7"
"651",883,"8","Waukegan","IL","883.8"
"652",884,"1","Will County","IL","884.1"
"653",884,"2","Will County","IL","884.2"
"654",884,"3","Will County","IL","884.3"
"655",884,"4","Will County","IL","884.4"
"656",898,"1","Wood River Power Station","IL","898.1"
"657",898,"2","Wood River Power Station","IL","898.2"
"658",898,"3","Wood River Power Station","IL","898.3"
"659",898,"4","Wood River Power Station","IL","898.4"
"660",898,"5","Wood River Power Station","IL","898.5"
"661",6137,"1","A B Brown Generating Station","IN","6137.1"
"662",6137,"2","A B Brown Generating Station","IN","6137.2"
"663",6137,"3","A B Brown Generating Station","IN","6137.3"
"664",6705,"1","Alcoa Allowance Management Inc","IN","6705.1"
"665",6705,"2","Alcoa Allowance Management Inc","IN","6705.2"
"666",6705,"3","Alcoa Allowance Management Inc","IN","6705.3"
"667",6705,"4","Alcoa Allowance Management Inc","IN","6705.4"
"668",995,"7","Bailly Generating Station","IN","995.7"
"669",995,"8","Bailly Generating Station","IN","995.8"
"670",1001,"1","Cayuga","IN","1001.1"
"671",1001,"2","Cayuga","IN","1001.2"
"672",1001,"4","Cayuga","IN","1001.4"
"673",983,"1","Clifty Creek","IN","983.1"
"674",983,"2","Clifty Creek","IN","983.2"
"675",983,"3","Clifty Creek","IN","983.3"
"676",983,"4","Clifty Creek","IN","983.4"
"677",983,"5","Clifty Creek","IN","983.5"
"678",983,"6","Clifty Creek","IN","983.6"
"679",996,"11","Dean H Mitchell Generating Station","IN","996.11"
"680",996,"4","Dean H Mitchell Generating Station","IN","996.4"
"681",996,"5","Dean H Mitchell Generating Station","IN","996.5"
"682",996,"6","Dean H Mitchell Generating Station","IN","996.6"
"683",1004,"1-Jun","Edwardsport","IN","1004.1.Jun"
"684",1004,"1-Jul","Edwardsport","IN","1004.1.Jul"
"685",1004,"2-Jul","Edwardsport","IN","1004.2.Jul"
"686",1004,"1-Aug","Edwardsport","IN","1004.1.Aug"
"687",1012,"1","F B Culley Generating Station","IN","1012.1"
"688",1012,"2","F B Culley Generating Station","IN","1012.2"
"689",1012,"3","F B Culley Generating Station","IN","1012.3"
"690",1043,"1SG1","Frank E Ratts","IN","1043.1SG1"
"691",1043,"2SG1","Frank E Ratts","IN","1043.2SG1"
"692",6113,"1","Gibson","IN","6113.1"
"693",6113,"2","Gibson","IN","6113.2"
"694",6113,"3","Gibson","IN","6113.3"
"695",6113,"4","Gibson","IN","6113.4"
"696",6113,"5","Gibson","IN","6113.5"
"697",991,"1","IPL - Eagle Valley Generating Station","IN","991.1"
"698",991,"2","IPL - Eagle Valley Generating Station","IN","991.2"
"699",991,"3","IPL - Eagle Valley Generating Station","IN","991.3"
"700",991,"4","IPL - Eagle Valley Generating Station","IN","991.4"
"701",991,"5","IPL - Eagle Valley Generating Station","IN","991.5"
"702",991,"6","IPL - Eagle Valley Generating Station","IN","991.6"
"703",990,"10","IPL - Harding Street Station (EW Stout)","IN","990.10"
"704",990,"50","IPL - Harding Street Station (EW Stout)","IN","990.50"
"705",990,"60","IPL - Harding Street Station (EW Stout)","IN","990.60"
"706",990,"70","IPL - Harding Street Station (EW Stout)","IN","990.70"
"707",990,"9","IPL - Harding Street Station (EW Stout)","IN","990.9"
"708",990,"GT4","IPL - Harding Street Station (EW Stout)","IN","990.GT4"
"709",990,"GT5","IPL - Harding Street Station (EW Stout)","IN","990.GT5"
"710",994,"1","IPL - Petersburg Generating Station","IN","994.1"
"711",994,"2","IPL - Petersburg Generating Station","IN","994.2"
"712",994,"3","IPL - Petersburg Generating Station","IN","994.3"
"713",994,"4","IPL - Petersburg Generating Station","IN","994.4"
"714",6213,"1SG1","Merom","IN","6213.1SG1"
"715",6213,"2SG1","Merom","IN","6213.2SG1"
"716",997,"12","Michigan City Generating Station","IN","997.12"
"717",997,"4","Michigan City Generating Station","IN","997.4"
"718",997,"5","Michigan City Generating Station","IN","997.5"
"719",997,"6","Michigan City Generating Station","IN","997.6"
"720",1007,"1","Noblesville","IN","1007.1"
"721",1007,"2","Noblesville","IN","1007.2"
"722",1007,"3","Noblesville","IN","1007.3"
"723",1008,"1","R Gallagher","IN","1008.1"
"724",1008,"2","R Gallagher","IN","1008.2"
"725",1008,"3","R Gallagher","IN","1008.3"
"726",1008,"4","R Gallagher","IN","1008.4"
"727",6085,"14","R M Schahfer Generating Station","IN","6085.14"
"728",6085,"15","R M Schahfer Generating Station","IN","6085.15"
"729",6085,"17","R M Schahfer Generating Station","IN","6085.17"
"730",6085,"18","R M Schahfer Generating Station","IN","6085.18"
"731",6166,"MB1","Rockport","IN","6166.MB1"
"732",6166,"MB2","Rockport","IN","6166.MB2"
"733",981,"3","State Line Generating Station (IN)","IN","981.3"
"734",981,"4","State Line Generating Station (IN)","IN","981.4"
"735",988,"U1","Tanners Creek","IN","988.U1"
"736",988,"U2","Tanners Creek","IN","988.U2"
"737",988,"U3","Tanners Creek","IN","988.U3"
"738",988,"U4","Tanners Creek","IN","988.U4"
"739",1010,"1","Wabash River Gen Station","IN","1010.1"
"740",1010,"2","Wabash River Gen Station","IN","1010.2"
"741",1010,"3","Wabash River Gen Station","IN","1010.3"
"742",1010,"4","Wabash River Gen Station","IN","1010.4"
"743",1010,"5","Wabash River Gen Station","IN","1010.5"
"744",1010,"6","Wabash River Gen Station","IN","1010.6"
"745",1040,"1","Whitewater Valley","IN","1040.1"
"746",1040,"2","Whitewater Valley","IN","1040.2"
"747",1230,"1","Cimarron River","KS","1230.1"
"748",1271,"4","Coffeyville","KS","1271.4"
"749",7013,"4","East 12th Street","KS","7013.4"
"750",1233,"4","Fort Dodge aka Judson Large","KS","1233.4"
"751",1336,"S-2","Garden City","KS","1336.S.2"
"752",1240,"1","Gordon Evans Energy Center","KS","1240.1"
"753",1240,"2","Gordon Evans Energy Center","KS","1240.2"
"754",1235,"3","Great Bend Station aka Arthur Mullergren","KS","1235.3"
"755",108,"SGU1","Holcomb","KS","108.SGU1"
"756",1248,"1","Hutchinson Energy Center","KS","1248.1"
"757",1248,"2","Hutchinson Energy Center","KS","1248.2"
"758",1248,"3","Hutchinson Energy Center","KS","1248.3"
"759",1248,"4","Hutchinson Energy Center","KS","1248.4"
"760",6068,"1","Jeffrey Energy Center","KS","6068.1"
"761",6068,"2","Jeffrey Energy Center","KS","6068.2"
"762",6068,"3","Jeffrey Energy Center","KS","6068.3"
"763",1294,"1","Kaw","KS","1294.1"
"764",1294,"2","Kaw","KS","1294.2"
"765",1294,"3","Kaw","KS","1294.3"
"766",1241,"1","La Cygne","KS","1241.1"
"767",1241,"2","La Cygne","KS","1241.2"
"768",1250,"3","Lawrence Energy Center","KS","1250.3"
"769",1250,"4","Lawrence Energy Center","KS","1250.4"
"770",1250,"5","Lawrence Energy Center","KS","1250.5"
"771",1305,"1","McPherson 2","KS","1305.1"
"772",7515,"1","McPherson Municipal Power Plant #3","KS","7515.1"
"773",1242,"1","Murray Gill Energy Center","KS","1242.1"
"774",1242,"2","Murray Gill Energy Center","KS","1242.2"
"775",1242,"3","Murray Gill Energy Center","KS","1242.3"
"776",1242,"4","Murray Gill Energy Center","KS","1242.4"
"777",6064,"N1","Nearman Creek","KS","6064.N1"
"778",1243,"7","Neosho Energy Center","KS","1243.7"
"779",1295,"1","Quindaro","KS","1295.1"
"780",1295,"2","Quindaro","KS","1295.2"
"781",1239,"39","Riverton","KS","1239.39"
"782",1239,"40","Riverton","KS","1239.40"
"783",1252,"10","Tecumseh Energy Center","KS","1252.10"
"784",1252,"9","Tecumseh Energy Center","KS","1252.9"
"785",1353,"BSU1","Big Sandy","KY","1353.BSU1"
"786",1353,"BSU2","Big Sandy","KY","1353.BSU2"
"787",1363,"4","Cane Run","KY","1363.4"
"788",1363,"5","Cane Run","KY","1363.5"
"789",1363,"6","Cane Run","KY","1363.6"
"790",1381,"C1","Coleman","KY","1381.C1"
"791",1381,"C2","Coleman","KY","1381.C2"
"792",1381,"C3","Coleman","KY","1381.C3"
"793",6823,"W1","D B Wilson","KY","6823.W1"
"794",1355,"1","E W Brown","KY","1355.1"
"795",1355,"10","E W Brown","KY","1355.10"
"796",1355,"11","E W Brown","KY","1355.11"
"797",1355,"2","E W Brown","KY","1355.2"
"798",1355,"3","E W Brown","KY","1355.3"
"799",1355,"6","E W Brown","KY","1355.6"
"800",1355,"7","E W Brown","KY","1355.7"
"801",1355,"8","E W Brown","KY","1355.8"
"802",1355,"9","E W Brown","KY","1355.9"
"803",6018,"2","East Bend","KY","6018.2"
"804",1374,"1","Elmer Smith","KY","1374.1"
"805",1374,"2","Elmer Smith","KY","1374.2"
"806",1356,"1","Ghent","KY","1356.1"
"807",1356,"2","Ghent","KY","1356.2"
"808",1356,"3","Ghent","KY","1356.3"
"809",1356,"4","Ghent","KY","1356.4"
"810",1357,"1","Green River","KY","1357.1"
"811",1357,"2","Green River","KY","1357.2"
"812",1357,"3","Green River","KY","1357.3"
"813",1357,"4","Green River","KY","1357.4"
"814",1357,"5","Green River","KY","1357.5"
"815",6041,"1","H L Spurlock","KY","6041.1"
"816",6041,"2","H L Spurlock","KY","6041.2"
"817",1382,"H1","HMP&L Station 2","KY","1382.H1"
"818",1382,"H2","HMP&L Station 2","KY","1382.H2"
"819",1372,"6","Henderson I","KY","1372.6"
"820",1384,"1","John S. Cooper","KY","1384.1"
"821",1384,"2","John S. Cooper","KY","1384.2"
"822",1364,"1","Mill Creek","KY","1364.1"
"823",1364,"2","Mill Creek","KY","1364.2"
"824",1364,"3","Mill Creek","KY","1364.3"
"825",1364,"4","Mill Creek","KY","1364.4"
"826",1378,"1","Paradise","KY","1378.1"
"827",1378,"2","Paradise","KY","1378.2"
"828",1378,"3","Paradise","KY","1378.3"
"829",1360,"3","Pineville","KY","1360.3"
"830",6639,"G1","R D Green","KY","6639.G1"
"831",6639,"G2","R D Green","KY","6639.G2"
"832",1383,"R1","Robert Reid","KY","1383.R1"
"833",1379,"1","Shawnee","KY","1379.1"
"834",1379,"10","Shawnee","KY","1379.10"
"835",1379,"2","Shawnee","KY","1379.2"
"836",1379,"3","Shawnee","KY","1379.3"
"837",1379,"4","Shawnee","KY","1379.4"
"838",1379,"5","Shawnee","KY","1379.5"
"839",1379,"6","Shawnee","KY","1379.6"
"840",1379,"7","Shawnee","KY","1379.7"
"841",1379,"8","Shawnee","KY","1379.8"
"842",1379,"9","Shawnee","KY","1379.9"
"843",6071,"1","Trimble County","KY","6071.1"
"844",1361,"1","Tyrone","KY","1361.1"
"845",1361,"2","Tyrone","KY","1361.2"
"846",1361,"3","Tyrone","KY","1361.3"
"847",1361,"4","Tyrone","KY","1361.4"
"848",1361,"5","Tyrone","KY","1361.5"
"849",1385,"3","William C. Dale","KY","1385.3"
"850",1385,"4","William C. Dale","KY","1385.4"
"851",1407,"3","A B Paterson","LA","1407.3"
"852",1407,"4","A B Paterson","LA","1407.4"
"853",1416,"5A","Arsenal Hill Power Plant","LA","1416.5A"
"854",1464,"1B1","Big Cajun 1","LA","1464.1B1"
"855",1464,"1B2","Big Cajun 1","LA","1464.1B2"
"856",6055,"2B1","Big Cajun 2","LA","6055.2B1"
"857",6055,"2B2","Big Cajun 2","LA","6055.2B2"
"858",6055,"2B3","Big Cajun 2","LA","6055.2B3"
"859",6190,"1","Brame Energy Center","LA","6190.1"
"860",6190,"2","Brame Energy Center","LA","6190.2"
"861",1396,"6","Coughlin Power Station","LA","1396.6"
"862",1396,"7","Coughlin Power Station","LA","1396.7"
"863",6558,"3","D G Hunter","LA","6558.3"
"864",6558,"4","D G Hunter","LA","6558.4"
"865",1443,"1","Doc Bonin","LA","1443.1"
"866",1443,"2","Doc Bonin","LA","1443.2"
"867",1443,"3","Doc Bonin","LA","1443.3"
"868",51,"1","Dolet Hills Power Station","LA","51.1"
"869",1439,"15","Houma","LA","1439.15"
"870",1439,"16","Houma","LA","1439.16"
"871",1417,"3","Lieberman Power Plant","LA","1417.3"
"872",1417,"4","Lieberman Power Plant","LA","1417.4"
"873",1402,"1","Little Gypsy","LA","1402.1"
"874",1402,"2","Little Gypsy","LA","1402.2"
"875",1402,"3","Little Gypsy","LA","1402.3"
"876",1391,"1A","Louisiana 1","LA","1391.1A"
"877",1391,"2A","Louisiana 1","LA","1391.2A"
"878",1391,"3A","Louisiana 1","LA","1391.3A"
"879",1391,"4A","Louisiana 1","LA","1391.4A"
"880",1391,"5A","Louisiana 1","LA","1391.5A"
"881",1409,"1","Michoud","LA","1409.1"
"882",1409,"2","Michoud","LA","1409.2"
"883",1409,"3","Michoud","LA","1409.3"
"884",1448,"11","Monroe","LA","1448.11"
"885",1448,"12","Monroe","LA","1448.12"
"886",1449,"4","Morgan City Electrical Gen Facility","LA","1449.4"
"887",1450,"10","Natchitoches","LA","1450.10"
"888",1403,"1","Ninemile Point","LA","1403.1"
"889",1403,"2","Ninemile Point","LA","1403.2"
"890",1403,"3","Ninemile Point","LA","1403.3"
"891",1403,"4","Ninemile Point","LA","1403.4"
"892",1403,"5","Ninemile Point","LA","1403.5"
"893",1393,"3","R S Nelson","LA","1393.3"
"894",1393,"4","R S Nelson","LA","1393.4"
"895",1393,"6","R S Nelson","LA","1393.6"
"896",1458,"2","Ruston","LA","1458.2"
"897",1458,"3","Ruston","LA","1458.3"
"898",1404,"10","Sterlington","LA","1404.10"
"899",1404,"7AB","Sterlington","LA","1404.7AB"
"900",1404,"7C","Sterlington","LA","1404.7C"
"901",1400,"2","Teche Power Station","LA","1400.2"
"902",1400,"3","Teche Power Station","LA","1400.3"
"903",8056,"1","Waterford 1 & 2","LA","8056.1"
"904",8056,"2","Waterford 1 & 2","LA","8056.2"
"905",1394,"1","Willow Glen","LA","1394.1"
"906",1394,"2","Willow Glen","LA","1394.2"
"907",1394,"3","Willow Glen","LA","1394.3"
"908",1394,"4","Willow Glen","LA","1394.4"
"909",1394,"5","Willow Glen","LA","1394.5"
"910",10307,"1","Bellingham","MA","10307.1"
"911",10307,"2","Bellingham","MA","10307.2"
"912",55041,"1","Berkshire Power","MA","55041.1"
"913",1594,"11","Blackstone","MA","1594.11"
"914",1594,"12","Blackstone","MA","1594.12"
"915",1619,"1","Brayton Point","MA","1619.1"
"916",1619,"2","Brayton Point","MA","1619.2"
"917",1619,"3","Brayton Point","MA","1619.3"
"918",1619,"4","Brayton Point","MA","1619.4"
"919",1599,"1","Canal Station","MA","1599.1"
"920",1599,"2","Canal Station","MA","1599.2"
"921",1682,"8","Cleary Flood","MA","1682.8"
"922",1682,"9","Cleary Flood","MA","1682.9"
"923",52026,"1","Dartmouth Power","MA","52026.1"
"924",10823,"S42","Deer Island Treatment","MA","10823.S42"
"925",10823,"S43","Deer Island Treatment","MA","10823.S43"
"926",55026,"1","Dighton","MA","55026.1"
"927",1631,"10","Doreen","MA","1631.10"
"928",1585,"EJ-1","Edgar Station","MA","1585.EJ.1"
"929",1585,"EJ-2","Edgar Station","MA","1585.EJ.2"
"930",1587,"NBJ-1","Exelon L Street Generating Station","MA","1587.NBJ.1"
"931",1586,"FJ-1","Framingham Station","MA","1586.FJ.1"
"932",1586,"FJ-2","Framingham Station","MA","1586.FJ.2"
"933",1586,"FJ-3","Framingham Station","MA","1586.FJ.3"
"934",10029,"3","General Electric Aircraft","MA","10029.3"
"935",10029,"5","General Electric Aircraft","MA","10029.5"
"936",10522,"CC1","Indeck-Pepperell","MA","10522.CC1"
"937",1595,"1","Kendall Green Energy LLC","MA","1595.1"
"938",1595,"2","Kendall Green Energy LLC","MA","1595.2"
"939",1595,"3","Kendall Green Energy LLC","MA","1595.3"
"940",1595,"S6","Kendall Green Energy LLC","MA","1595.S6"
"941",1595,"S7","Kendall Green Energy LLC","MA","1595.S7"
"942",880023,"K1","Kneeland Station","MA","880023.K1"
"943",880023,"K2","Kneeland Station","MA","880023.K2"
"944",880023,"K3","Kneeland Station","MA","880023.K3"
"945",880023,"K4","Kneeland Station","MA","880023.K4"
